,true_labels,predicted_labels
3367,0,0
56720,3,3
9197,0,0
6843,0,0
26280,0,0
56015,3,3
114795,22,22
103058,17,17
109173,19,19
77285,8,8
24378,0,0
78119,8,8
74436,7,7
23046,0,0
86276,11,11
41861,1,1
109093,19,19
27314,0,0
41894,1,1
9918,0,0
100778,16,20
62595,4,4
56372,3,3
74700,7,7
15835,0,0
123444,29,29
42069,1,1
10238,0,0
41744,1,1
95926,14,14
83131,10,10
20675,0,0
110429,20,20
106599,18,18
35460,1,1
92112,13,13
110134,20,20
32290,0,10
92697,13,13
33647,1,1
48325,2,2
24665,0,0
32537,0,0
92594,13,13
98269,15,15
85622,10,10
97546,15,10
54652,3,17
31203,0,0
96405,14,14
22648,0,22
84599,10,10
112514,21,21
109357,20,20
107989,19,19
42659,1,1
2280,0,0
86440,11,11
79891,9,9
48540,2,2
34900,1,1
66628,5,5
65348,5,5
16990,0,0
22663,0,0
35912,1,1
88401,11,11
46506,1,1
120275,26,26
118832,25,25
110817,20,20
123089,29,29
118437,25,25
115907,23,23
94191,13,13
69436,6,6
42449,1,1
72106,7,7
5216,0,0
121276,27,27
80475,9,9
93093,13,13
84830,10,10
84815,10,4
61981,4,4
62462,4,4
36747,1,1
81743,9,9
29801,0,0
40266,1,1
113993,22,17
31067,0,0
120033,26,26
58297,3,3
122100,28,28
77170,8,8
74576,7,7
41377,1,1
25327,0,0
52961,2,2
38781,1,1
114852,22,22
27743,0,0
45846,1,1
66751,5,0
67887,6,6
1517,0,0
118024,25,25
113784,22,22
108262,19,19
69667,6,6
60429,4,4
111385,21,21
57792,3,7
27016,0,0
11381,0,0
11704,0,0
37233,1,1
74110,7,7
109154,19,19
30943,0,0
40255,1,1
56944,3,3
20306,0,0
26063,0,0
21765,0,0
26618,0,0
96780,14,0
94323,13,13
62285,4,4
85933,10,5
114364,22,22
110604,20,20
22535,0,0
87583,11,11
8851,0,0
65419,5,5
49794,2,2
65972,5,5
27291,0,0
24528,0,0
14231,0,0
97907,15,15
93649,13,13
102585,17,17
89496,12,12
38347,1,1
89910,12,12
8231,0,0
44027,1,1
4818,0,0
90671,12,12
118677,25,25
7105,0,0
65987,5,5
29174,0,0
117876,25,25
10163,0,0
7316,0,0
53904,3,3
47469,2,0
105224,18,20
78354,8,8
104237,17,17
82380,9,9
4270,0,0
7242,0,0
52333,2,2
115046,23,23
33543,1,1
5851,0,14
58361,3,0
51908,2,2
36238,1,1
91107,12,12
20078,0,0
64525,5,5
32216,0,0
76198,8,8
77680,8,8
76123,8,8
7427,0,0
99753,16,16
77726,8,0
60366,4,4
33279,1,1
106924,18,18
48942,2,0
102725,17,17
1185,0,0
45757,1,1
80139,9,0
99504,15,15
110438,20,20
13387,0,0
18815,0,0
81215,9,9
41469,1,1
18387,0,0
65241,5,14
73896,7,7
113226,21,21
6351,0,0
11886,0,0
80681,9,9
7355,0,0
121929,28,28
118613,25,25
102050,16,16
101910,16,16
37294,1,1
9908,0,0
112072,21,21
118740,25,25
116307,23,23
58170,3,3
39981,1,1
92626,13,13
51004,2,2
63939,5,4
7748,0,0
107886,19,19
21982,0,0
88409,11,11
72096,7,7
101116,16,16
23243,0,0
35990,1,1
73806,7,7
7962,0,0
85108,10,0
20289,0,0
14038,0,0
70788,6,6
12258,0,0
104081,17,17
46227,1,1
79307,9,9
111139,20,20
115,0,0
57397,3,7
69176,6,6
90095,12,12
787,0,0
73713,7,7
101546,16,16
68770,6,6
95653,14,14
17524,0,8
110768,20,20
52294,2,2
82479,9,9
28029,0,0
16922,0,0
64718,5,5
17892,0,0
92636,13,13
29646,0,0
23869,0,0
49498,2,2
42740,1,1
23973,0,0
89885,12,0
109637,20,20
80062,9,9
51058,2,2
108688,19,3
3337,0,0
67109,6,6
18359,0,0
113169,21,21
96125,14,14
74304,7,7
64794,5,5
5210,0,0
15727,0,0
92228,13,13
29334,0,0
46466,1,1
35150,1,1
124710,30,30
32114,0,0
94038,13,13
88107,11,11
118565,25,25
84813,10,10
106333,18,18
13089,0,0
123175,29,29
75471,8,8
48952,2,2
29383,0,0
123189,29,29
8529,0,0
42827,1,1
75343,8,8
77587,8,8
67533,6,6
105836,18,18
22603,0,0
58522,3,3
9975,0,0
87836,11,11
73234,7,7
100774,16,16
54894,3,3
77122,8,8
22080,0,0
124725,30,30
63622,5,5
64993,5,5
90056,12,12
61564,4,0
90125,12,12
60822,4,4
78023,8,8
64485,5,5
101966,16,4
64939,5,5
36168,1,1
8776,0,0
54660,3,3
71417,7,7
23463,0,0
2734,0,0
111703,21,21
32263,0,0
109009,19,19
93601,13,13
109931,20,20
76867,8,8
104899,18,18
14196,0,28
72244,7,7
83085,10,10
25224,0,0
27295,0,0
8852,0,0
95472,14,14
68094,6,6
52103,2,2
24027,0,0
21109,0,0
23175,0,0
102743,17,17
42253,1,1
83977,10,10
66464,5,5
115833,23,2
39672,1,1
37324,1,1
49139,2,2
108330,19,19
111140,20,20
89656,12,12
89806,12,12
105628,18,18
90579,12,12
80577,9,9
55109,3,3
27300,0,0
4975,0,0
74717,7,7
68938,6,1
15100,0,0
64962,5,5
47920,2,2
44658,1,1
18478,0,0
28139,0,0
57497,3,3
35758,1,1
22978,0,16
35012,1,1
60226,4,4
47680,2,2
7520,0,0
18829,0,0
120793,27,27
113623,22,22
95890,14,14
74939,7,7
115892,23,23
93073,13,13
84319,10,10
70646,6,6
52081,2,2
107774,19,9
109861,20,20
70508,6,6
72695,7,7
111681,21,21
33372,1,1
23020,0,9
99690,16,16
92836,13,13
4900,0,0
97264,15,15
80348,9,9
100437,16,16
60838,4,4
20683,0,0
73592,7,7
99466,15,15
97105,15,15
91163,12,12
6234,0,0
27724,0,0
85596,10,10
110000,20,20
80496,9,9
42920,1,1
35621,1,1
8581,0,6
70513,6,6
61734,4,4
21210,0,0
47525,2,2
105230,18,18
13059,0,0
117780,25,25
97150,15,15
100475,16,0
89145,12,12
21885,0,4
84265,10,10
124176,30,30
37963,1,1
12545,0,0
9500,0,0
304,0,0
105906,18,18
12909,0,0
82454,9,9
25396,0,0
3200,0,0
25947,0,0
38296,1,0
82314,9,9
7339,0,0
52397,2,2
101832,16,16
71065,6,6
41550,1,1
43075,1,1
80614,9,9
113675,22,22
7473,0,0
14964,0,0
101647,16,16
73470,7,7
72465,7,7
74692,7,7
5709,0,0
42395,1,1
67234,6,6
56962,3,3
10424,0,0
105652,18,18
96595,14,14
56047,3,3
15200,0,0
105256,18,18
83500,10,0
123356,29,0
114452,22,22
93799,13,13
7633,0,0
44412,1,1
106472,18,1
32098,0,0
38340,1,6
81590,9,9
106173,18,18
19393,0,0
81221,9,9
51416,2,2
52730,2,14
19670,0,0
110121,20,20
53935,3,3
62862,4,4
27983,0,0
44766,1,1
116013,23,23
105889,18,18
123342,29,29
117785,25,2
65631,5,5
47608,2,2
40598,1,1
15985,0,0
59161,4,4
34634,1,1
53563,2,2
100599,16,16
123578,29,29
44137,1,1
24167,0,0
40781,1,1
6456,0,0
88624,11,11
99816,16,16
93560,13,13
104275,17,17
70189,6,6
13814,0,0
99100,15,7
35556,1,1
23678,0,0
54865,3,3
56211,3,3
114731,22,22
56069,3,3
99213,15,15
45860,1,1
26024,0,0
1749,0,0
84012,10,1
37758,1,1
109666,20,20
108502,19,19
116073,23,23
40283,1,0
69056,6,6
37908,1,1
99877,16,16
44394,1,1
16667,0,0
44486,1,1
100205,16,0
15137,0,0
12078,0,0
98089,15,15
26693,0,0
68750,6,6
81346,9,9
72210,7,7
29308,0,0
24848,0,0
48439,2,2
36270,1,1
53005,2,2
56181,3,3
101557,16,16
108281,19,19
84315,10,10
20327,0,0
41207,1,1
89685,12,12
30909,0,0
54548,3,3
68180,6,6
8241,0,0
33838,1,1
47473,2,2
85056,10,10
15643,0,0
44136,1,1
34093,1,1
4568,0,0
21502,0,0
27759,0,0
59697,4,4
106954,18,18
105465,18,18
54088,3,3
40737,1,1
107704,19,19
105286,18,18
109670,20,20
91923,13,13
4832,0,0
34892,1,1
49244,2,2
45899,1,1
101854,16,16
7834,0,0
11334,0,0
190,0,0
3686,0,0
100860,16,16
43597,1,1
68808,6,6
38331,1,1
43138,1,1
69054,6,6
94225,13,13
113994,22,22
9430,0,0
47933,2,2
110755,20,20
92745,13,13
55865,3,3
27555,0,0
123617,29,29
31844,0,0
8683,0,0
38434,1,1
26750,0,0
55457,3,3
109062,19,19
102815,17,17
95181,14,14
1852,0,0
4280,0,14
8074,0,0
36858,1,1
43836,1,1
12064,0,0
41134,1,1
29451,0,0
105438,18,18
62921,4,4
36053,1,1
71335,7,7
109146,19,9
14731,0,0
9286,0,0
63022,5,5
50744,2,2
19534,0,0
47825,2,10
108131,19,0
108478,19,19
53055,2,2
83225,10,10
89240,12,12
112194,21,21
81866,9,9
38831,1,1
2132,0,0
16785,0,0
56014,3,3
65650,5,5
17708,0,0
123625,29,29
90154,12,12
39261,1,1
35937,1,1
72038,7,7
9561,0,0
68992,6,6
2439,0,0
123965,29,29
27842,0,0
50944,2,2
16095,0,0
108143,19,19
114751,22,21
121146,27,27
93374,13,13
43141,1,1
39053,1,1
26320,0,0
48107,2,2
2375,0,0
40762,1,0
115323,23,23
94265,13,13
68933,6,6
115519,23,23
106755,18,18
36075,1,1
16100,0,0
71970,7,7
40346,1,1
90117,12,12
48286,2,5
50312,2,2
122148,28,28
57783,3,3
17785,0,0
48946,2,2
118546,25,0
78685,8,8
73610,7,2
2448,0,0
54605,3,3
14000,0,0
104784,18,18
39145,1,1
16814,0,0
26454,0,12
56412,3,3
91768,13,0
75819,8,8
37176,1,1
54274,3,3
68964,6,0
116063,23,23
25254,0,0
54719,3,3
92291,13,13
43046,1,1
79447,9,9
108015,19,19
41640,1,1
24314,0,0
110080,20,20
54960,3,3
69418,6,6
14121,0,0
4927,0,0
11832,0,0
58426,3,3
120184,26,26
93125,13,13
10843,0,0
54876,3,3
84893,10,10
53689,2,2
46071,1,8
119487,26,26
108324,19,19
16018,0,0
48654,2,2
104633,17,0
50392,2,7
47297,2,2
118625,25,25
17380,0,0
19185,0,0
106500,18,18
119976,26,26
19161,0,12
66997,5,5
16861,0,0
54015,3,3
31148,0,0
37291,1,1
84038,10,10
112535,21,21
43106,1,1
112022,21,21
96403,14,14
86592,11,11
1275,0,0
11893,0,0
9937,0,9
81693,9,9
49405,2,7
119138,25,25
37578,1,1
7765,0,0
27845,0,0
44861,1,1
59684,4,4
59079,4,4
91139,12,12
37686,1,18
56534,3,3
84298,10,10
47721,2,2
16245,0,0
78951,9,9
75901,8,8
124803,30,30
3617,0,0
97402,15,15
47472,2,7
92671,13,13
123197,29,29
39297,1,1
34158,1,1
74132,7,7
30018,0,0
76978,8,8
3161,0,0
53671,2,3
22364,0,0
56695,3,3
19927,0,0
52099,2,2
23261,0,0
84415,10,10
117211,24,24
21084,0,0
27362,0,0
34987,1,1
117909,25,25
63272,5,5
37130,1,1
69771,6,6
106938,18,18
110428,20,20
53007,2,10
90310,12,12
67463,6,6
54871,3,3
10025,0,0
92976,13,13
104861,18,18
39699,1,1
24990,0,0
5649,0,0
121337,27,27
23865,0,0
59996,4,4
74834,7,7
14267,0,0
72710,7,7
86599,11,11
65011,5,5
95996,14,14
28729,0,0
70521,6,1
60547,4,4
108260,19,19
19000,0,0
34238,1,1
79840,9,9
80737,9,9
45323,1,1
70790,6,6
95009,14,14
80979,9,9
97574,15,15
45951,1,1
77498,8,15
38269,1,1
12734,0,0
26449,0,0
80830,9,9
75957,8,8
33940,1,1
57990,3,3
97647,15,15
52699,2,2
45142,1,1
35984,1,1
76395,8,8
21854,0,0
77033,8,8
88684,11,0
93378,13,13
5908,0,0
22182,0,8
121333,27,27
19757,0,0
114823,22,22
123619,29,29
66575,5,5
50395,2,2
73138,7,7
22349,0,0
100083,16,16
96725,14,14
1025,0,0
2687,0,0
109895,20,20
89275,12,12
75424,8,8
64163,5,5
8693,0,0
45067,1,1
87247,11,11
114493,22,22
59014,4,0
113982,22,22
36865,1,1
41796,1,1
13653,0,16
48082,2,2
1807,0,0
89875,12,12
43795,1,1
94295,13,13
19376,0,0
54958,3,3
54234,3,3
89078,12,0
124186,30,30
123740,29,29
989,0,0
12700,0,0
118397,25,25
15321,0,5
41077,1,1
8034,0,0
81340,9,9
60717,4,4
9341,0,0
122569,28,28
48970,2,2
99933,16,16
17689,0,0
50330,2,2
82519,9,9
17567,0,0
3804,0,0
14298,0,0
55056,3,3
44051,1,1
120669,27,27
19025,0,0
37164,1,1
124555,30,30
120709,27,27
110846,20,20
47008,2,2
86291,11,11
15275,0,0
20072,0,0
55632,3,3
51867,2,6
2989,0,0
64035,5,5
4545,0,0
116166,23,23
6330,0,0
21761,0,0
55889,3,3
86320,11,11
25452,0,0
86901,11,11
51062,2,2
64070,5,5
3945,0,0
13938,0,0
56854,3,3
80293,9,9
4878,0,0
52502,2,2
85902,10,10
98010,15,0
81375,9,9
31119,0,0
102669,17,17
13087,0,0
124686,30,4
7682,0,0
77016,8,8
79969,9,9
49143,2,0
1820,0,0
73989,7,7
52825,2,2
112330,21,21
34231,1,1
31737,0,0
81524,9,9
107618,19,19
33413,1,1
51809,2,2
55605,3,3
105837,18,10
35839,1,1
23609,0,0
43624,1,1
27537,0,0
78153,8,8
62954,5,5
79274,9,9
86782,11,11
97044,15,15
56934,3,3
81683,9,9
31550,0,0
37898,1,1
74105,7,7
25546,0,0
109740,20,20
108709,19,19
103095,17,17
42288,1,1
105624,18,18
13858,0,0
123947,29,29
11541,0,0
102889,17,17
107073,19,0
19284,0,0
74929,7,7
93605,13,11
26094,0,4
76583,8,8
83837,10,10
75245,8,8
42815,1,1
8684,0,0
29561,0,0
63650,5,1
36962,1,1
92147,13,13
123321,29,29
53057,2,2
89251,12,0
37722,1,1
63802,5,6
114677,22,22
36908,1,1
12799,0,0
44578,1,1
102143,16,16
53056,2,2
14875,0,0
59456,4,4
13506,0,0
103788,17,17
43708,1,1
67232,6,6
24804,0,0
18379,0,0
55492,3,3
54092,3,3
21898,0,0
35420,1,1
62748,4,1
22519,0,0
108033,19,19
28744,0,0
52820,2,2
83202,10,10
59462,4,4
7027,0,0
47590,2,2
67693,6,6
100987,16,16
4083,0,0
107432,19,19
29728,0,0
93719,13,13
52811,2,2
3113,0,0
38543,1,1
69523,6,6
43122,1,1
20068,0,10
90261,12,12
72859,7,7
9358,0,0
18265,0,0
42102,1,1
949,0,0
13101,0,0
65682,5,5
29772,0,0
79505,9,9
4129,0,0
69094,6,6
50520,2,2
74450,7,7
41533,1,1
41038,1,1
54991,3,3
56587,3,3
98334,15,15
85396,10,10
113520,22,22
52403,2,2
97385,15,15
114864,22,22
119343,26,26
75106,8,8
2783,0,0
90295,12,12
90468,12,12
80607,9,9
81643,9,9
78289,8,8
64677,5,5
24338,0,0
186,0,0
89437,12,12
103114,17,17
89416,12,12
122313,28,28
6266,0,1
93585,13,13
98427,15,15
67760,6,6
79394,9,9
42751,1,1
55507,3,3
77626,8,8
52782,2,2
88775,11,11
45535,1,1
17965,0,0
116427,24,24
92923,13,13
65513,5,5
72738,7,7
119820,26,26
84642,10,10
33480,1,1
82442,9,9
55418,3,3
2685,0,0
95650,14,14
96527,14,14
5595,0,0
42509,1,1
114176,22,22
106057,18,18
120013,26,0
113575,22,22
4851,0,0
57269,3,3
86247,11,11
47412,2,2
124070,30,30
57368,3,3
76157,8,8
87689,11,11
40165,1,1
123409,29,29
106378,18,18
33456,1,1
18000,0,0
29221,0,0
112045,21,21
15152,0,0
60836,4,4
80086,9,16
46044,1,1
75968,8,8
115224,23,23
39609,1,1
24499,0,0
95274,14,14
82350,9,9
51264,2,2
73033,7,7
8696,0,0
9994,0,0
39168,1,1
109024,19,16
122183,28,28
95921,14,14
41509,1,1
82835,10,10
82973,10,10
107272,19,19
65044,5,5
70516,6,6
72385,7,7
2271,0,0
122290,28,28
102902,17,17
13915,0,0
77308,8,8
86305,11,11
47570,2,2
23062,0,0
41695,1,1
15594,0,0
120719,27,27
2285,0,0
34809,1,1
82111,9,9
109932,20,20
68420,6,6
67358,6,6
86749,11,11
105085,18,18
21240,0,0
37837,1,1
85253,10,10
6597,0,0
91842,13,13
109280,20,20
76219,8,1
64901,5,5
83643,10,0
11796,0,0
90180,12,12
18491,0,0
1002,0,0
87869,11,11
90338,12,12
113141,21,21
6232,0,0
4813,0,0
48019,2,2
110512,20,20
18400,0,1
57206,3,3
120756,27,27
20500,0,0
45947,1,1
107064,19,19
39972,1,1
19013,0,0
10790,0,0
7876,0,0
33308,1,1
102377,17,17
119880,26,1
63316,5,5
19555,0,0
66306,5,5
94703,14,14
95487,14,14
41974,1,1
36354,1,1
54536,3,3
45697,1,1
86139,11,11
67668,6,6
90552,12,0
60239,4,4
11404,0,0
38264,1,1
124053,30,30
25007,0,0
100644,16,16
123275,29,29
100818,16,0
52472,2,2
10341,0,0
93777,13,13
63916,5,5
30818,0,0
2062,0,0
30515,0,0
110075,20,20
111918,21,21
37546,1,1
37390,1,1
64812,5,5
37511,1,1
71583,7,7
77094,8,1
105105,18,18
107342,19,19
68852,6,6
105629,18,18
101829,16,16
58443,3,3
118370,25,25
65692,5,5
10744,0,0
44817,1,1
62262,4,4
6432,0,0
11778,0,0
12753,0,0
117675,24,24
24672,0,0
25417,0,0
56508,3,3
68129,6,6
110248,20,20
123955,29,29
72241,7,7
80349,9,9
40202,1,8
95160,14,14
62840,4,0
43186,1,1
90776,12,12
38359,1,1
118495,25,25
83134,10,0
124931,30,30
44540,1,1
63517,5,5
70395,6,6
41314,1,1
62757,4,4
100678,16,16
91421,12,12
23207,0,0
71069,6,6
124436,30,30
51614,2,2
123093,29,29
29358,0,0
16816,0,0
2888,0,0
78244,8,8
82771,10,10
95781,14,14
70397,6,6
18041,0,0
116491,24,24
100789,16,16
90663,12,12
24991,0,0
83907,10,10
57447,3,3
106517,18,18
33360,1,1
80256,9,9
112381,21,21
17877,0,0
49321,2,2
64664,5,5
97949,15,15
121460,27,1
78855,8,8
41810,1,1
6091,0,0
7515,0,0
91172,12,12
72935,7,7
124674,30,30
29294,0,0
117888,25,25
81360,9,9
90300,12,12
114748,22,22
68401,6,6
95484,14,14
120663,27,27
122690,28,28
71866,7,7
16695,0,0
99036,15,15
3701,0,0
65969,5,5
85964,10,10
109679,20,20
85080,10,10
1424,0,0
65586,5,5
69223,6,1
66667,5,5
58487,3,3
88331,11,11
97880,15,15
2401,0,0
58626,3,3
88549,11,11
120653,27,27
32987,1,1
96023,14,14
4064,0,0
61655,4,4
28640,0,0
123687,29,1
1586,0,0
100385,16,0
104424,17,17
1107,0,0
117929,25,25
122145,28,28
69960,6,6
95272,14,14
17006,0,0
37585,1,1
47957,2,2
109712,20,20
106628,18,18
15513,0,0
84696,10,10
38806,1,1
4281,0,0
41463,1,1
54372,3,3
121192,27,27
66212,5,5
59088,4,4
38691,1,1
60320,4,4
115696,23,23
91870,13,13
98131,15,15
171,0,0
121561,27,27
45010,1,1
59109,4,4
15832,0,0
93041,13,13
51292,2,15
46130,1,1
8954,0,0
12250,0,0
80679,9,9
86996,11,11
98466,15,15
118995,25,25
69547,6,6
46191,1,1
22675,0,0
44365,1,1
115795,23,23
37270,1,1
54805,3,3
93992,13,13
67521,6,6
92183,13,13
118801,25,25
29568,0,0
45544,1,1
1522,0,0
24728,0,0
39622,1,1
86935,11,11
113983,22,22
119133,25,1
107380,19,9
117030,24,24
31895,0,0
31689,0,0
7104,0,0
95546,14,14
103101,17,17
70159,6,0
85494,10,10
6763,0,0
76728,8,8
29981,0,0
93048,13,13
74009,7,7
74808,7,7
65804,5,5
13314,0,0
86385,11,0
3059,0,0
116528,24,24
117223,24,24
67176,6,6
25965,0,0
105799,18,18
6062,0,0
40110,1,1
68940,6,6
59646,4,4
89246,12,12
17983,0,0
75960,8,8
12640,0,0
6270,0,0
122973,29,29
42433,1,1
81347,9,17
80902,9,9
89498,12,12
30686,0,0
32610,0,0
73200,7,7
74204,7,7
9789,0,0
76070,8,8
14532,0,0
35323,1,1
21678,0,0
24456,0,0
108136,19,19
41890,1,1
16367,0,15
99562,15,0
62687,4,4
110661,20,20
18338,0,0
25057,0,0
102433,17,17
46872,1,1
70045,6,6
102303,17,17
37740,1,1
92157,13,13
15750,0,0
117314,24,24
75161,8,8
50567,2,2
91364,12,12
22520,0,0
47169,2,2
60511,4,4
9155,0,0
52149,2,2
713,0,0
44967,1,1
33137,1,1
54926,3,3
13098,0,0
64281,5,5
103721,17,0
112358,21,21
55587,3,3
93497,13,13
51563,2,2
21062,0,0
109604,20,20
65493,5,5
88142,11,11
1449,0,0
121885,28,28
100618,16,16
10654,0,0
85671,10,10
39717,1,1
79427,9,0
23024,0,0
99409,15,0
89596,12,12
55893,3,3
60893,4,0
23335,0,0
100908,16,16
23285,0,0
49735,2,2
70866,6,6
17214,0,0
24008,0,0
60525,4,2
31069,0,0
24852,0,0
74014,7,7
28083,0,0
15110,0,0
102195,16,4
37852,1,1
22404,0,0
58554,3,3
40872,1,1
101633,16,16
24545,0,0
41007,1,1
76520,8,1
110401,20,20
114398,22,22
1860,0,0
114719,22,22
59360,4,4
87289,11,0
88650,11,11
77887,8,8
18657,0,0
68609,6,6
20603,0,0
28021,0,0
29776,0,0
90114,12,12
61428,4,4
79127,9,9
111152,20,20
1387,0,0
56727,3,3
44922,1,1
119971,26,26
104075,17,17
80324,9,9
77370,8,8
24828,0,3
25400,0,0
56637,3,3
4050,0,0
122010,28,28
117811,25,25
10765,0,0
73060,7,7
111753,21,21
122433,28,28
54759,3,3
75031,7,7
72513,7,7
119757,26,26
30754,0,0
87130,11,11
53524,2,2
108176,19,19
84060,10,10
5748,0,0
37364,1,1
48748,2,2
25742,0,0
2442,0,0
98684,15,15
50778,2,2
64970,5,5
119495,26,26
121629,27,27
6537,0,0
50671,2,2
64779,5,5
2938,0,0
48772,2,2
64615,5,5
101118,16,16
106799,18,18
46005,1,1
95438,14,14
82703,10,0
16429,0,0
114935,22,22
87349,11,11
64625,5,5
109924,20,20
100429,16,16
76694,8,8
77894,8,8
117968,25,25
56304,3,3
105728,18,18
46581,1,1
76879,8,8
38080,1,1
94513,14,0
49196,2,2
65420,5,5
35213,1,1
119706,26,26
24181,0,0
88157,11,11
89372,12,12
22992,0,0
26683,0,0
29625,0,0
118804,25,25
73621,7,7
87473,11,11
119106,25,25
121053,27,27
97337,15,15
78216,8,8
399,0,0
95693,14,14
123689,29,29
78965,9,9
83742,10,10
37730,1,1
6203,0,0
78728,8,8
9026,0,0
35823,1,1
20980,0,0
34466,1,1
23282,0,3
51558,2,2
20508,0,0
120019,26,26
63433,5,5
74730,7,7
7077,0,0
106838,18,18
34119,1,1
23697,0,0
29489,0,0
108092,19,0
23469,0,0
46856,1,1
68556,6,6
104342,17,17
1146,0,0
35563,1,1
25148,0,0
2756,0,0
82332,9,9
56106,3,3
6404,0,0
52531,2,2
112926,21,21
6767,0,0
29964,0,30
82547,9,9
76683,8,8
112974,21,7
97122,15,15
108246,19,19
55888,3,3
83051,10,10
8518,0,0
62773,4,4
86565,11,11
78560,8,0
14825,0,0
122457,28,28
74664,7,7
71924,7,7
102310,17,8
27212,0,0
45171,1,1
109502,20,20
13235,0,0
87396,11,11
74026,7,7
91416,12,12
19218,0,0
16884,0,0
25582,0,0
9187,0,0
13896,0,0
3842,0,0
103685,17,17
13370,0,0
52353,2,2
12456,0,0
100466,16,16
92110,13,13
74438,7,2
51193,2,2
31717,0,0
16986,0,8
106923,18,18
111014,20,20
105151,18,18
120716,27,27
103403,17,17
49169,2,2
64492,5,5
116760,24,24
27942,0,0
20441,0,0
63028,5,5
84027,10,10
33740,1,1
72334,7,7
96456,14,14
63120,5,5
120998,27,27
31255,0,0
101201,16,16
81097,9,9
60677,4,4
57011,3,3
30317,0,0
39002,1,1
51068,2,2
81021,9,0
58069,3,3
33584,1,1
62266,4,4
34107,1,1
97262,15,7
62111,4,4
51251,2,2
90645,12,12
51144,2,2
66849,5,5
23771,0,0
34007,1,1
66035,5,5
51261,2,2
95544,14,14
89327,12,0
25779,0,0
51266,2,2
67548,6,6
42834,1,1
5348,0,0
94868,14,14
75938,8,0
72164,7,7
98749,15,2
107198,19,19
38412,1,1
113228,21,21
15974,0,0
32015,0,0
82449,9,9
15477,0,0
121658,27,27
47925,2,10
42504,1,24
36254,1,1
43486,1,1
1284,0,0
14471,0,0
101063,16,16
13139,0,0
62390,4,4
53597,2,1
17867,0,0
2137,0,0
120418,26,26
22994,0,0
86197,11,11
45446,1,1
100313,16,16
94770,14,14
55287,3,3
88502,11,11
120865,27,27
8600,0,0
44129,1,1
119765,26,26
81173,9,9
87607,11,0
47858,2,2
29130,0,0
116840,24,24
39778,1,0
3167,0,0
96737,14,14
55666,3,3
121758,28,28
78448,8,8
54076,3,3
84353,10,1
119073,25,25
31026,0,0
5579,0,0
72092,7,7
35741,1,1
109245,20,20
84233,10,10
10791,0,0
84708,10,10
76321,8,8
82477,9,9
108774,19,0
13134,0,0
98111,15,15
1199,0,0
85012,10,10
80847,9,16
74213,7,7
105325,18,18
63040,5,5
91548,12,0
121328,27,27
8841,0,0
21748,0,0
17848,0,0
44973,1,1
32462,0,0
116824,24,24
80660,9,9
120250,26,26
74303,7,7
5843,0,0
104048,17,17
87656,11,11
77769,8,8
25058,0,0
12503,0,0
66688,5,5
29360,0,0
112980,21,21
